1462822264125935,,3089271098474463779,5198628003788652644,,0,,,,,,,
1462822264125937,,3089271098474463779,7675612576036545068,,0,,,,,,,
1462822264140236,,3089271098474463779,5198628003788652644,12391129714481465863,1,,,,,,,
1462822264140278,,3089271098474463779,7675612576036545068,13426245571832694658,1,,,,,,,
1462822266376355,,5335372555983594036,10495131349054454335,,0,,,,,,,
1462822266376356,,5335372555983594036,1404797746177978037,,0,,,,,,,
1462822266376357,,5335372555983594036,1404797746177978038,,0,,,,,,,
1462822266376358,,5335372555983594036,1404797746177978039,,0,,,,,,,
1462822266376358,,5335372555983594036,1404797746177978040,,0,,,,,,,
1462822266376359,,5335372555983594036,1404797746177978041,,0,,,,,,,
1462822266376359,,5335372555983594036,1404797746177978042,,0,,,,,,,
1462822266376360,,5335372555983594036,1404797746177978043,,0,,,,,,,
1462822266389746,,5335372555983594036,10495131349054454335,906025556471407988,1,,,,,,,
1462822266389827,,5335372555983594036,1404797746177978037,10565564586520261190,1,,,,,,,
1462822266389881,,5335372555983594036,1404797746177978038,11633343505245590058,1,,,,,,,
1462822266389964,,5335372555983594036,1404797746177978039,15016062328757266316,1,,,,,,,
1462822266390026,,5335372555983594036,1404797746177978040,14624055332059453870,1,,,,,,,
1462822266390059,,5335372555983594036,1404797746177978041,6632285673723748094,1,,,,,,,
1462822266390090,,5335372555983594036,1404797746177978042,4187083953675917516,1,,,,,,,
1462822266390121,,5335372555983594036,1404797746177978043,15777792779537549541,1,,,,,,,
1462822268627822,,10345465404338789506,17948074771287600756,,0,,,,,,,
1462822268627823,,10345465404338789506,16775772180262218665,,0,,,,,,,
1462822268627824,,10345465404338789506,16775772180262218670,,0,,,,,,,
1462822268627825,,10345465404338789506,16775772180262218671,,0,,,,,,,
1462822268627825,,10345465404338789506,16775772180262218668,,0,,,,,,,
1462822268627826,,10345465404338789506,16775772180262218669,,0,,,,,,,
1462822268627826,,10345465404338789506,16775772180262218658,,0,,,,,,,
1462822268627827,,10345465404338789506,16775772180262218659,,0,,,,,,,
1462822268627827,,10345465404338789506,16775772180262218656,,0,,,,,,,
1462822268627827,,10345465404338789506,16775772180262218657,,0,,,,,,,
1462822268627828,,10345465404338789506,16775772180262218662,,0,,,,,,,
1462822268627828,,10345465404338789506,16775772180262218663,,0,,,,,,,
1462822268627829,,10345465404338789506,16775772180262218660,,0,,,,,,,
1462822268627829,,10345465404338789506,16775772180262218661,,0,,,,,,,
1462822268627830,,10345465404338789506,16775772180262218682,,0,,,,,,,
1462822268627830,,10345465404338789506,16775772180262218683,,0,,,,,,,
1462822268643380,,10345465404338789506,17948074771287600756,980052016105123682,1,,,,,,,
1462822268643593,,10345465404338789506,16775772180262218665,10852441287475671024,1,,,,,,,
1462822268643683,,10345465404338789506,16775772180262218670,385669334771756718,1,,,,,,,
1462822268643757,,10345465404338789506,16775772180262218671,7199876940601124209,1,,,,,,,
1462822268643832,,10345465404338789506,16775772180262218668,12852228531220481488,1,,,,,,,
1462822268643908,,10345465404338789506,16775772180262218669,13638569270200598093,1,,,,,,,
1462822268644025,,10345465404338789506,16775772180262218658,5953543772618772067,1,,,,,,,
1462822268644069,,10345465404338789506,16775772180262218659,13640725597942336741,1,,,,,,,
1462822268644105,,10345465404338789506,16775772180262218656,1484233998206370020,1,,,,,,,
1462822268644156,,10345465404338789506,16775772180262218657,7706670299496369406,1,,,,,,,
1462822268644192,,10345465404338789506,16775772180262218662,16028208318471770020,1,,,,,,,
1462822268644258,,10345465404338789506,16775772180262218663,3405283305900188873,1,,,,,,,
1462822268644310,,10345465404338789506,16775772180262218660,5259244566621687088,1,,,,,,,
1462822268644386,,10345465404338789506,16775772180262218661,6069122973187132996,1,,,,,,,
1462822268644432,,10345465404338789506,16775772180262218682,15247786840751950142,1,,,,,,,
1462822268644467,,10345465404338789506,16775772180262218683,3709103589954386985,1,,,,,,,
1462822269368616,,3089271098474463779,5198628003788652644,12391129714481465863,4,,,,,,,
1462822270619716,,3089271098474463779,7675612576036545068,13426245571832694658,4,,,,,,,
1462822270877544,,3586964887774117958,16182366278679936123,,0,,,,,,,
1462822270877546,,3586964887774117958,14660072798890935154,,0,,,,,,,
1462822270877546,,3586964887774117958,14660072798890935155,,0,,,,,,,
1462822270877547,,3586964887774117958,14660072798890935152,,0,,,,,,,
1462822270877547,,3586964887774117958,14660072798890935153,,0,,,,,,,
1462822270877548,,3586964887774117958,14660072798890935182,,0,,,,,,,
1462822270877548,,3586964887774117958,14660072798890935183,,0,,,,,,,
1462822270877549,,3586964887774117958,14660072798890935180,,0,,,,,,,
1462822270877549,,3586964887774117958,14660072798890935181,,0,,,,,,,
1462822270877550,,3586964887774117958,14660072798890935178,,0,,,,,,,
1462822270877550,,3586964887774117958,14660072798890935179,,0,,,,,,,
1462822270877551,,3586964887774117958,14660072798890935176,,0,,,,,,,
1462822270877551,,3586964887774117958,14660072798890935177,,0,,,,,,,
1462822270877552,,3586964887774117958,14660072798890935174,,0,,,,,,,
1462822270893358,,3586964887774117958,14660072798890935154,12050253518212834318,1,,,,,,,
1462822270893442,,3586964887774117958,16182366278679936123,11726201298440472361,1,,,,,,,
1462822270893515,,3586964887774117958,14660072798890935155,13434545754993672051,1,,,,,,,
1462822270893595,,3586964887774117958,14660072798890935152,10084930765281562037,1,,,,,,,
1462822270893675,,3586964887774117958,14660072798890935153,9774505730620387701,1,,,,,,,
1462822270893716,,3586964887774117958,14660072798890935182,8124402473565275432,1,,,,,,,
1462822270893749,,3586964887774117958,14660072798890935183,17709315595619392361,1,,,,,,,
1462822270893803,,3586964887774117958,14660072798890935180,8298602194697029209,1,,,,,,,
1462822270893834,,3586964887774117958,14660072798890935181,9620465029033425616,1,,,,,,,
1462822270893862,,3586964887774117958,14660072798890935178,3476412482455529569,1,,,,,,,
1462822270893934,,3586964887774117958,14660072798890935179,3689988229022514264,1,,,,,,,
1462822270893968,,3586964887774117958,14660072798890935176,3449066965084922967,1,,,,,,,
1462822270894005,,3586964887774117958,14660072798890935177,11392059454777738861,1,,,,,,,
1462822270894043,,3586964887774117958,14660072798890935174,1732732006999019066,1,,,,,,,
1462822272258456,,5335372555983594036,1404797746177978043,15777792779537549541,4,,,,,,,
1462822272848639,,5335372555983594036,1404797746177978041,6632285673723748094,4,,,,,,,
1462822273050502,,5335372555983594036,1404797746177978039,15016062328757266316,4,,,,,,,
1462822273125297,,8180634642183309081,15462876962230370447,,0,,,,,,,
1462822273125298,,8180634642183309081,15514086123391692345,,0,,,,,,,
1462822273140615,,8180634642183309081,15514086123391692345,9956498907507961362,1,,,,,,,
1462822273140669,,8180634642183309081,15462876962230370447,14205052038935408211,1,,,,,,,
1462822273675280,,3586964887774117958,14660072798890935153,9774505730620387701,4,,,,,,,
1462822273738738,,3586964887774117958,14660072798890935181,9620465029033425616,4,,,,,,,
1462822273993766,,3586964887774117958,14660072798890935183,17709315595619392361,4,,,,,,,
1462822274025740,,5335372555983594036,1404797746177978038,11633343505245590058,4,,,,,,,
1462822274059813,,5335372555983594036,1404797746177978040,14624055332059453870,4,,,,,,,
1462822274160313,,5335372555983594036,1404797746177978037,10565564586520261190,4,,,,,,,
1462822274349078,,3586964887774117958,16182366278679936123,11726201298440472361,4,,,,,,,
1462822274372063,,5335372555983594036,1404797746177978042,4187083953675917516,4,,,,,,,
1462822274562190,,10345465404338789506,16775772180262218668,12852228531220481488,4,,,,,,,
1462822274664272,,3586964887774117958,14660072798890935155,13434545754993672051,4,,,,,,,
1462822274747997,,10345465404338789506,16775772180262218661,6069122973187132996,4,,,,,,,
1462822274933575,,3586964887774117958,14660072798890935177,11392059454777738861,4,,,,,,,
1462822274950117,,10345465404338789506,16775772180262218657,7706670299496369406,4,,,,,,,
1462822275012018,,10345465404338789506,16775772180262218656,1484233998206370020,4,,,,,,,
1462822275142092,,3586964887774117958,14660072798890935179,3689988229022514264,4,,,,,,,
1462822275166726,,3586964887774117958,14660072798890935154,12050253518212834318,4,,,,,,,
1462822275188177,,10345465404338789506,16775772180262218663,3405283305900188873,4,,,,,,,
1462822275308228,,10345465404338789506,16775772180262218665,10852441287475671024,4,,,,,,,
1462822275376742,,13158597651626492648,13027435102035344119,,0,,,,,,,
1462822275376744,,13158597651626492648,17108364799598427172,,0,,,,,,,
1462822275376745,,13158597651626492648,17108364799598427227,,0,,,,,,,
1462822275376745,,13158597651626492648,17108364799598427226,,0,,,,,,,
1462822275376746,,13158597651626492648,17108364799598427225,,0,,,,,,,
1462822275376747,,13158597651626492648,17108364799598427224,,0,,,,,,,
1462822275376747,,13158597651626492648,17108364799598427231,,0,,,,,,,
1462822275376748,,13158597651626492648,17108364799598427230,,0,,,,,,,
1462822275392613,,13158597651626492648,17108364799598427224,17011189496625395045,1,,,,,,,
1462822275392667,,13158597651626492648,17108364799598427230,5863318671790056353,1,,,,,,,
1462822275392699,,13158597651626492648,17108364799598427226,11078872499313960592,1,,,,,,,
1462822275392730,,13158597651626492648,17108364799598427227,4289373668753520678,1,,,,,,,
1462822275392780,,13158597651626492648,17108364799598427231,15019906346207066326,1,,,,,,,
1462822275392851,,13158597651626492648,13027435102035344119,1935496937716850182,1,,,,,,,
1462822275392928,,13158597651626492648,17108364799598427225,3165167876158196256,1,,,,,,,
1462822275392960,,13158597651626492648,17108364799598427172,7706670299496369406,1,,,,,,,
1462822275503138,,3586964887774117958,14660072798890935176,3449066965084922967,4,,,,,,,
1462822275552087,,3586964887774117958,14660072798890935174,1732732006999019066,4,,,,,,,
1462822275652502,,3586964887774117958,14660072798890935178,3476412482455529569,4,,,,,,,
1462822275975993,,10345465404338789506,16775772180262218658,5953543772618772067,4,,,,,,,
1462822276157541,,10345465404338789506,16775772180262218683,3709103589954386985,4,,,,,,,
1462822276337703,,10345465404338789506,16775772180262218671,7199876940601124209,4,,,,,,,
1462822276406223,,10345465404338789506,16775772180262218682,15247786840751950142,4,,,,,,,
1462822276671959,,10345465404338789506,16775772180262218662,16028208318471770020,4,,,,,,,
1462822276778329,,10345465404338789506,16775772180262218670,385669334771756718,4,,,,,,,
1462822277187655,,3586964887774117958,14660072798890935152,10084930765281562037,4,,,,,,,
1462822277627828,,6667470721515118146,3885201234595965863,,0,,,,,,,
1462822277627830,,6667470721515118146,13666241654294455004,,0,,,,,,,
1462822277627831,,6667470721515118146,13666241654294455007,,0,,,,,,,
1462822277627832,,6667470721515118146,13666241654294455006,,0,,,,,,,
1462822277627832,,6667470721515118146,13666241654294454977,,0,,,,,,,
1462822277627833,,6667470721515118146,13666241654294454976,,0,,,,,,,
1462822277627833,,6667470721515118146,13666241654294454979,,0,,,,,,,
1462822277627834,,6667470721515118146,13666241654294454978,,0,,,,,,,
1462822277627834,,6667470721515118146,13666241654294454981,,0,,,,,,,
1462822277627835,,6667470721515118146,13666241654294454980,,0,,,,,,,
1462822277627835,,6667470721515118146,13666241654294454983,,0,,,,,,,
1462822277627836,,6667470721515118146,13666241654294454982,,0,,,,,,,
1462822277627836,,6667470721515118146,13666241654294454985,,0,,,,,,,
1462822277627837,,6667470721515118146,13666241654294454984,,0,,,,,,,
1462822277627837,,6667470721515118146,13666241654294454987,,0,,,,,,,
1462822277627838,,6667470721515118146,13666241654294454986,,0,,,,,,,
1462822277643164,,6667470721515118146,3885201234595965863,5108068219828989055,1,,,,,,,
1462822277643215,,6667470721515118146,13666241654294454977,4031225411275238912,1,,,,,,,
1462822277643250,,6667470721515118146,13666241654294454978,14436358018474882319,1,,,,,,,
1462822277643291,,6667470721515118146,13666241654294454979,10221724907133791485,1,,,,,,,
1462822277643343,,6667470721515118146,13666241654294454980,37428115284624567,1,,,,,,,
1462822277643384,,6667470721515118146,13666241654294454981,7190939023591991659,1,,,,,,,
1462822277643417,,6667470721515118146,13666241654294455007,11258693832838534255,1,,,,,,,
1462822277643455,,6667470721515118146,13666241654294455004,1433790454915598971,1,,,,,,,
1462822277643493,,6667470721515118146,13666241654294454976,10969028466315656022,1,,,,,,,
1462822277643525,,6667470721515118146,13666241654294455006,10442752714396792097,1,,,,,,,
1462822277643574,,6667470721515118146,13666241654294454983,7508694909308569378,1,,,,,,,
1462822277643618,,6667470721515118146,13666241654294454982,7704786824220362297,1,,,,,,,
1462822277643650,,6667470721515118146,13666241654294454987,14624055332059453870,1,,,,,,,
1462822277643680,,6667470721515118146,13666241654294454986,5687306131573677789,1,,,,,,,
1462822277643708,,6667470721515118146,13666241654294454985,3907602656878139751,1,,,,,,,
1462822277643745,,6667470721515118146,13666241654294454984,5611478128162526316,1,,,,,,,
1462822277819237,,10345465404338789506,16775772180262218669,13638569270200598093,4,,,,,,,
1462822278200055,,10345465404338789506,16775772180262218659,13640725597942336741,4,,,,,,,
1462822279393113,,8180634642183309081,15462876962230370447,14205052038935408211,4,,,,,,,
1462822279877405,,15028818872839812428,7718482794895697276,,0,,,,,,,
1462822279877407,,15028818872839812428,8633831605791947500,,0,,,,,,,
1462822279877407,,15028818872839812428,8633831605791947501,,0,,,,,,,
1462822279877408,,15028818872839812428,8633831605791947502,,0,,,,,,,
1462822279877409,,15028818872839812428,8633831605791947503,,0,,,,,,,
1462822279877409,,15028818872839812428,8633831605791947496,,0,,,,,,,
1462822279877410,,15028818872839812428,8633831605791947497,,0,,,,,,,
1462822279877410,,15028818872839812428,8633831605791947498,,0,,,,,,,
1462822279877411,,15028818872839812428,8633831605791947499,,0,,,,,,,
1462822279877411,,15028818872839812428,8633831605791947492,,0,,,,,,,
1462822279877411,,15028818872839812428,8633831605791947493,,0,,,,,,,
1462822279877412,,15028818872839812428,8633831605791947494,,0,,,,,,,
1462822279877412,,15028818872839812428,8633831605791947495,,0,,,,,,,
1462822279877413,,15028818872839812428,8633831605791947488,,0,,,,,,,
1462822279893277,,15028818872839812428,8633831605791947488,9935764497571253468,1,,,,,,,
1462822279893341,,15028818872839812428,8633831605791947499,8291607312867417937,1,,,,,,,
1462822279894194,,15028818872839812428,8633831605791947503,18051836192190349360,1,,,,,,,
1462822279894332,,15028818872839812428,8633831605791947498,9289075733572733394,1,,,,,,,
1462822279894432,,15028818872839812428,8633831605791947500,12035102918045360124,1,,,,,,,
1462822279894503,,15028818872839812428,8633831605791947493,18397038114275363129,1,,,,,,,
1462822279894585,,15028818872839812428,8633831605791947492,11392059454777738861,1,,,,,,,
1462822279894674,,15028818872839812428,8633831605791947495,8783068781425628900,1,,,,,,,
1462822279894734,,15028818872839812428,8633831605791947502,673881180831659195,1,,,,,,,
1462822279894807,,15028818872839812428,8633831605791947497,7796135490587258267,1,,,,,,,
1462822279894865,,15028818872839812428,8633831605791947496,10520257741492348593,1,,,,,,,
1462822279894900,,15028818872839812428,8633831605791947501,14367799139054039917,1,,,,,,,
1462822279894986,,15028818872839812428,7718482794895697276,7277157775948672467,1,,,,,,,
1462822279895038,,15028818872839812428,8633831605791947494,4219938617272773989,1,,,,,,,
1462822279895815,,8180634642183309081,15514086123391692345,9956498907507961362,4,,,,,,,
1462822280773309,,13158597651626492648,17108364799598427227,4289373668753520678,4,,,,,,,
1462822281427740,,6667470721515118146,13666241654294454977,4031225411275238912,4,,,,,,,
1462822281519059,,13158597651626492648,17108364799598427231,15019906346207066326,4,,,,,,,
1462822281928240,,6667470721515118146,13666241654294454980,37428115284624567,4,,,,,,,
1462822282125110,,1737675450389150714,5872684108465235842,,0,,,,,,,
1462822282125113,,1737675450389150714,17601470691786554774,,0,,,,,,,
1462822282140748,,1737675450389150714,5872684108465235842,10852441287475671024,1,,,,,,,
1462822282140826,,1737675450389150714,17601470691786554774,10084930765281562037,1,,,,,,,
1462822282304671,,3586964887774117958,14660072798890935180,8298602194697029209,4,,,,,,,
1462822282394492,,13158597651626492648,17108364799598427172,7706670299496369406,4,,,,,,,
1462822282401954,,13158597651626492648,17108364799598427230,5863318671790056353,4,,,,,,,
1462822282659415,,15028818872839812428,8633831605791947500,12035102918045360124,4,,,,,,,
1462822282730247,,15028818872839812428,8633831605791947495,8783068781425628900,4,,,,,,,
1462822282754864,,15028818872839812428,8633831605791947496,10520257741492348593,4,,,,,,,
1462822283354896,,6667470721515118146,13666241654294454982,7704786824220362297,4,,,,,,,
1462822283374312,,13158597651626492648,13027435102035344119,1935496937716850182,4,,,,,,,
1462822283407259,,15028818872839812428,8633831605791947497,7796135490587258267,4,,,,,,,
1462822283472931,,13158597651626492648,17108364799598427224,17011189496625395045,4,,,,,,,
1462822283477279,,15028818872839812428,8633831605791947493,18397038114275363129,4,,,,,,,
1462822283497282,,6667470721515118146,13666241654294454983,7508694909308569378,4,,,,,,,
1462822283512629,,15028818872839812428,8633831605791947501,14367799139054039917,4,,,,,,,
1462822283666385,,15028818872839812428,8633831605791947494,4219938617272773989,4,,,,,,,
1462822284038685,,15028818872839812428,8633831605791947502,673881180831659195,4,,,,,,,
1462822284053339,,6667470721515118146,13666241654294454981,7190939023591991659,4,,,,,,,
1462822284191575,,15028818872839812428,8633831605791947498,9289075733572733394,4,,,,,,,
1462822284306086,,15028818872839812428,7718482794895697276,7277157775948672467,4,,,,,,,
1462822284376769,,8808295310434926812,14092595745614465341,,0,,,,,,,
1462822284376770,,8808295310434926812,11449132516475486240,,0,,,,,,,
1462822284376771,,8808295310434926812,11449132516475486241,,0,,,,,,,
1462822284376772,,8808295310434926812,11449132516475486254,,0,,,,,,,
1462822284376772,,8808295310434926812,11449132516475486255,,0,,,,,,,
1462822284376773,,8808295310434926812,11449132516475486252,,0,,,,,,,
1462822284376773,,8808295310434926812,11449132516475486253,,0,,,,,,,
1462822284376774,,8808295310434926812,11449132516475486250,,0,,,,,,,
1462822284393154,,8808295310434926812,11449132516475486255,18397038114275363129,1,,,,,,,
1462822284393220,,8808295310434926812,11449132516475486250,16104433161137600677,1,,,,,,,
1462822284393265,,8808295310434926812,11449132516475486254,226256904578572410,1,,,,,,,
1462822284393325,,8808295310434926812,11449132516475486241,6650594162456571482,1,,,,,,,
1462822284393368,,8808295310434926812,11449132516475486253,6632285673723748094,1,,,,,,,
1462822284393408,,8808295310434926812,11449132516475486252,12688132031401237076,1,,,,,,,
1462822284393461,,8808295310434926812,14092595745614465341,12556461376693845228,1,,,,,,,
1462822284393514,,8808295310434926812,11449132516475486240,3405283305900188873,1,,,,,,,
1462822284430802,,6667470721515118146,3885201234595965863,5108068219828989055,4,,,,,,,
1462822284460272,,13158597651626492648,17108364799598427226,11078872499313960592,4,,,,,,,
1462822284625276,,6667470721515118146,13666241654294455004,1433790454915598971,4,,,,,,,
1462822284965398,,6667470721515118146,13666241654294454978,14436358018474882319,4,,,,,,,
1462822285033623,,15028818872839812428,8633831605791947492,11392059454777738861,4,,,,,,,
1462822285247446,,15028818872839812428,8633831605791947488,9935764497571253468,4,,,,,,,
1462822285545502,,15028818872839812428,8633831605791947503,18051836192190349360,4,,,,,,,
1462822285790490,,6667470721515118146,13666241654294454987,14624055332059453870,4,,,,,,,
1462822285966066,,6667470721515118146,13666241654294455007,11258693832838534255,4,,,,,,,
1462822286309980,,6667470721515118146,13666241654294454984,5611478128162526316,4,,,,,,,
1462822286575950,,6667470721515118146,13666241654294454976,10969028466315656022,4,,,,,,,
1462822286627821,,18401971429803383231,9701040830855644467,,0,,,,,,,
1462822286627823,,18401971429803383231,6893008764949501339,,0,,,,,,,
1462822286627824,,18401971429803383231,6893008764949501338,,0,,,,,,,
1462822286627824,,18401971429803383231,6893008764949501337,,0,,,,,,,
1462822286627825,,18401971429803383231,6893008764949501336,,0,,,,,,,
1462822286627826,,18401971429803383231,6893008764949501335,,0,,,,,,,
1462822286627826,,18401971429803383231,6893008764949501334,,0,,,,,,,
1462822286627827,,18401971429803383231,6893008764949501333,,0,,,,,,,
1462822286627827,,18401971429803383231,6893008764949501332,,0,,,,,,,
1462822286627828,,18401971429803383231,6893008764949501331,,0,,,,,,,
1462822286627828,,18401971429803383231,6893008764949501330,,0,,,,,,,
1462822286627829,,18401971429803383231,6893008764949501329,,0,,,,,,,
1462822286627829,,18401971429803383231,6893008764949501328,,0,,,,,,,
1462822286627830,,18401971429803383231,6893008764949501295,,0,,,,,,,
1462822286627830,,18401971429803383231,6893008764949501294,,0,,,,,,,
1462822286627830,,18401971429803383231,6893008764949501293,,0,,,,,,,
1462822286643337,,18401971429803383231,6893008764949501331,10703335897342749710,1,,,,,,,
1462822286643380,,18401971429803383231,6893008764949501335,13282109742601766758,1,,,,,,,
1462822286643452,,18401971429803383231,6893008764949501329,2336196215452621013,1,,,,,,,
1462822286643497,,18401971429803383231,6893008764949501294,17500053773440512882,1,,,,,,,
1462822286643537,,18401971429803383231,6893008764949501328,11392059454777738861,1,,,,,,,
1462822286643576,,18401971429803383231,6893008764949501293,11303461661504787271,1,,,,,,,
1462822286643615,,18401971429803383231,6893008764949501339,16173726974436801248,1,,,,,,,
1462822286643660,,18401971429803383231,6893008764949501332,16028208318471770020,1,,,,,,,
1462822286643710,,18401971429803383231,6893008764949501338,3816781413896891505,1,,,,,,,
1462822286643750,,18401971429803383231,6893008764949501334,942064182724729618,1,,,,,,,
1462822286643812,,18401971429803383231,9701040830855644467,10186407093138846630,1,,,,,,,
1462822286643849,,18401971429803383231,6893008764949501295,6069122973187132996,1,,,,,,,
1462822286643912,,18401971429803383231,6893008764949501337,579758872671168809,1,,,,,,,
1462822286643951,,18401971429803383231,6893008764949501333,7796135490587258267,1,,,,,,,
1462822286644001,,18401971429803383231,6893008764949501330,7358453616137503730,1,,,,,,,
1462822286644048,,18401971429803383231,6893008764949501336,12315367188029495522,1,,,,,,,
1462822286882606,,6667470721515118146,13666241654294454986,5687306131573677789,4,,,,,,,
1462822287521707,,15028818872839812428,8633831605791947499,8291607312867417937,4,,,,,,,
1462822287709143,,13158597651626492648,17108364799598427225,3165167876158196256,4,,,,,,,
1462822288121627,,6667470721515118146,13666241654294454979,10221724907133791485,4,,,,,,,
1462822288335976,,6667470721515118146,13666241654294455006,10442752714396792097,4,,,,,,,
1462822288523396,,1737675450389150714,5872684108465235842,10852441287475671024,4,,,,,,,
1462822288864923,,6667470721515118146,13666241654294454985,3907602656878139751,4,,,,,,,
1462822288877448,,234812872992032870,15760505823590277128,,0,,,,,,,
1462822288877452,,234812872992032870,6172686555395865546,,0,,,,,,,
1462822288877454,,234812872992032870,6172686555395865545,,0,,,,,,,
1462822288877454,,234812872992032870,6172686555395865544,,0,,,,,,,
1462822288877455,,234812872992032870,6172686555395865551,,0,,,,,,,
1462822288877455,,234812872992032870,6172686555395865550,,0,,,,,,,
1462822288877456,,234812872992032870,6172686555395865549,,0,,,,,,,
1462822288877456,,234812872992032870,6172686555395865548,,0,,,,,,,
1462822288877457,,234812872992032870,6172686555395865555,,0,,,,,,,
1462822288877457,,234812872992032870,6172686555395865554,,0,,,,,,,
1462822288877458,,234812872992032870,6172686555395865553,,0,,,,,,,
1462822288877458,,234812872992032870,6172686555395865552,,0,,,,,,,
1462822288877459,,234812872992032870,6172686555395865559,,0,,,,,,,
1462822288877459,,234812872992032870,6172686555395865558,,0,,,,,,,
1462822288893370,,234812872992032870,6172686555395865550,11573286920514468152,1,,,,,,,
1462822288893427,,234812872992032870,6172686555395865551,4532088033206191439,1,,,,,,,
